,Event Date,Year,Month,Q,Quarter,Season,Day of Week,Time of Week,Number of Shows,Show Type,Headliner,Support,Number of Supporting Acts,Tickets Sold,Gross USD,Venue Capacity,Percent Tickets Sold,Minimum Ticket Price,Maximum Ticket Price,Ticket Range,Artist Start Date,Years Active,Artist Hometown,US Region,Local or Not,Miles From Home,Artist Genre,Main Genre,Hometown Latitude,Hometown Longitude
922,2011-08-17,2011,August,Q3,2011 Q3,Summer,Wednesday,Weekday,1.0,single headliner,Amos Lee,Calexico,1.0,1738.0,56565.0,2800.0,63.0,32.5,35.0,2.5,2005.0,6.0,"Philadelphia, Pennsylvania, United States",Northeast,US,2514.506877,Folk,folk,39.9527237,-75.1635262
923,2011-08-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
924,2011-08-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
925,2011-08-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
926,2011-08-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
927,2011-08-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
928,2011-08-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
929,2011-08-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
930,2011-08-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
931,2011-08-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
932,2011-08-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
933,2011-08-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
934,2011-08-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
935,2011-08-30,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
936,2011-08-31,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
937,2011-09-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
938,2011-09-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
939,2011-09-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
940,2011-09-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
941,2011-09-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
942,2011-09-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
943,2011-09-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
944,2011-09-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
945,2011-09-09,2011,September,Q3,2011 Q3,Autumn,Friday   ,Weekend,1.0,single headliner,The Kills,"Eleanor Friedberger, Mini Mansions",2.0,2174.0,64171.0,2800.0,78.0,29.5,30.0,0.5,2003.0,8.0,"London, England, United Kingdom",International,International,5361.521946,Indie,garage rock,51.5073219,-0.1276474
946,2011-09-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
947,2011-09-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
948,2011-09-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
949,2011-09-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
950,2011-09-14,2011,September,Q3,2011 Q3,Autumn,Wednesday,Weekday,1.0,single headliner,Ke$ha,"LMFAO, Naeem",2.0,2474.0,122477.0,2800.0,89.0,49.5,50.0,0.5,2010.0,1.0,"Los Angeles, California, United States",West Coast,US,343.4448205,Pop,dance-pop,34.0536909,-118.2427666
951,2011-09-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
952,2011-09-16,2011,September,Q3,2011 Q3,Autumn,Friday   ,Weekend,2.0,multiple shows,Thievery Corporation,"AM &amp; Shawn Lee, Mr. Lif",2.0,2495.0,106294.0,2800.0,89.5,42.5,45.0,2.5,1997.0,14.0,"Washington, D.C., United States",West Coast,US,2432.447755,Electronic,downtempo,38.8949855,-77.0365708
953,2011-09-17,2011,September,Q3,2011 Q3,Autumn,Saturday ,Weekend,2.0,multiple shows,Thievery Corporation,"AM &amp; Shawn Lee, Mr. Lif",2.0,2495.0,106294.0,2800.0,89.5,42.5,45.0,2.5,1997.0,14.0,"Washington, D.C., United States",West Coast,US,2432.447755,Electronic,downtempo,38.8949855,-77.0365708
954,2011-09-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
955,2011-09-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
956,2011-09-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
957,2011-09-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
958,2011-09-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
959,2011-09-23,2011,September,Q3,2011 Q3,Autumn,Friday   ,Weekend,1.0,single headliner,The Script,Hot Chelle Rae,1.0,2257.0,73478.0,2800.0,81.0,32.5,35.0,2.5,2008.0,3.0,"Dublin, County Dublin, Leinster, Ireland",International,International,5087.509239,Folk,folk,53.3497645,-6.2602732
960,2011-09-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
961,2011-09-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
962,2011-09-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
963,2011-09-27,2011,September,Q3,2011 Q3,Autumn,Tuesday  ,Weekday,1.0,single headliner,TV On The Radio,Oh Sees,1.0,2800.0,98150.0,2800.0,100.0,35.0,40.0,5.0,2004.0,7.0,"Brooklyn, New York, New York, United States",Northeast,US,2567.263768,Indie,indie rock,40.6501038,-73.9495823
964,2011-09-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
965,2011-09-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
966,2011-09-30,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
967,2011-10-01,2011,October,Q4,2011 Q4,Autumn,Saturday ,Weekend,1.0,single headliner,Beirut,Laetitia Sadier,1.0,2800.0,98000.0,2800.0,100.0,35.0,35.0,0.0,2005.0,6.0,"Santa Fe, New Mexico, United States",Southwest,US,916.8075727,Folk,indie folk,35.6869996,-105.9377997
968,2011-10-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
969,2011-10-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
970,2011-10-04,2011,October,Q4,2011 Q4,Autumn,Tuesday  ,Weekday,1.0,single headliner,Erasure,Frankmusik,1.0,2800.0,126000.0,2800.0,100.0,45.0,45.0,0.0,1986.0,25.0,"London, England, United Kingdom",International,International,5361.521946,Pop,dance-pop,51.5073219,-0.1276474
971,2011-10-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
972,2011-10-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
973,2011-10-07,2011,October,Q4,2011 Q4,Autumn,Friday   ,Weekend,1.0,single headliner,Smashing Pumpkins,No support,0.0,2800.0,126000.0,2800.0,100.0,45.0,45.0,0.0,1991.0,20.0,"Chicago, Illinois, United States",Midwest,US,1851.013466,Rock,alternative rock,41.8755616,-87.6244212
974,2011-10-08,2011,October,Q4,2011 Q4,Autumn,Saturday ,Weekend,1.0,single headliner,Pepper,"Ballyhoo!, The Expendables",2.0,1687.0,46693.0,2800.0,61.0,27.5,30.0,2.5,2002.0,9.0,"Kailua (Hawaii County), Hawaii, United States",Hawaii,US,2379.285937,Rock,alternative rock,19.641941,-155.996933
975,2011-10-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
976,2011-10-10,2011,October,Q4,2011 Q4,Autumn,Monday   ,Weekday,1.0,single headliner,Evanescence,"Rival Sons, The Pretty Reckless",2.0,2179.0,83943.0,2800.0,78.0,38.5,40.0,1.5,2000.0,11.0,"Little Rock, Arkansas, United States",South,US,1679.757442,Punk or Metal,alternative metal,34.7464809,-92.2895948
977,2011-10-11,2011,October,Q4,2011 Q4,Autumn,Tuesday  ,Weekday,1.0,single headliner,Lupe Fiasco,"Chiddy Bang, Sarah Green, Young Marqus",3.0,1734.0,73860.0,2800.0,62.0,42.5,45.0,2.5,2006.0,5.0,"Chicago, Illinois, United States",Midwest,US,1851.013466,Hip Hop,hip hop,41.8755616,-87.6244212
978,2011-10-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
979,2011-10-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
980,2011-10-14,2011,October,Q4,2011 Q4,Autumn,Friday   ,Weekend,1.0,single headliner,Bryan Ferry,The Phenomenal Handclap Band,1.0,2381.0,126985.0,2800.0,86.0,45.0,55.0,10.0,1973.0,38.0,"Washington, Sunderland, Tyne and Wear, England, United Kingdom",West Coast,US,5152.4347,Rock,glam rock,54.898614,-1.528827
981,2011-10-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
982,2011-10-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
983,2011-10-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
984,2011-10-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
985,2011-10-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
986,2011-10-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
987,2011-10-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
988,2011-10-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
989,2011-10-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
990,2011-10-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
991,2011-10-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
992,2011-10-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
993,2011-10-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
994,2011-10-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
995,2011-10-29,2011,October,Q4,2011 Q4,Autumn,Saturday ,Weekend,1.0,single headliner,Shpongle,"Black Kat Kabaret, Lynx, Outersect",3.0,2800.0,120484.0,2800.0,100.0,43.0,45.0,2.0,1998.0,13.0,"Chobham, Surrey, England",International,International,5355.486304,Electronic,electronic,51.3477705,-0.6010128
996,2011-10-30,2011,October,Q4,2011 Q4,Autumn,Sunday   ,Weekday,1.0,single headliner,Cake,"The California Honeydrops, Tinariwen",2.0,2101.0,85266.0,2800.0,76.0,40.5,45.0,4.5,1994.0,17.0,"Sacramento, California, United States",West Coast,Local,68.02761734,Rock,alternative rock,38.5815719,-121.4943996
997,2011-10-31,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
998,2011-11-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
999,2011-11-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1000,2011-11-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1001,2011-11-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1002,2011-11-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1003,2011-11-06,2011,November,Q4,2011 Q4,Autumn,Sunday   ,Weekday,1.0,single headliner,Weird Al Yankovic,No support,0.0,1561.0,68121.0,1757.0,89.0,39.5,45.0,5.5,1983.0,28.0,"Downey, California, United States",West Coast,US,353.72881060000003,Other,comedy,33.942215,-118.1235646
1004,2011-11-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1005,2011-11-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1006,2011-11-09,2011,November,Q4,2011 Q4,Autumn,Wednesday,Weekday,1.0,single headliner,Lykke Li,First Aid Kit,1.0,2800.0,97020.0,2800.0,100.0,35.0,40.0,5.0,2008.0,3.0,"Ystad, Skåne, Sweden",International,International,5508.867593999999,Indie,indie pop,55.4329849,13.8196555
1007,2011-11-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1008,2011-11-11,2011,November,Q4,2011 Q4,Autumn,Friday   ,Weekend,1.0,single headliner,Mary J. Blige,Sake 1,1.0,2727.0,233273.0,2727.0,100.0,59.5,119.5,60.0,1992.0,19.0,"The Bronx, New York, New York, United States",Northeast,US,2568.168886,Hip Hop,r&b,40.8466508,-73.8785937
1009,2011-11-12,2011,November,Q4,2011 Q4,Autumn,Saturday ,Weekend,1.0,single headliner,Ledisi,"Rahsaan Patterson, Timothy Bloom",2.0,1684.0,71345.0,1737.0,97.0,39.5,49.5,10.0,2001.0,10.0,"New Orleans, Louisiana, United States",South,US,1917.950693,Hip Hop,r&b,29.9499323,-90.0701156
1010,2011-11-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1011,2011-11-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1012,2011-11-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1013,2011-11-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1014,2011-11-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1015,2011-11-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1016,2011-11-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1017,2011-11-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1018,2011-11-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1019,2011-11-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1020,2011-11-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1021,2011-11-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1022,2011-11-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1023,2011-11-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1024,2011-11-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1025,2011-11-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1026,2011-11-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1027,2011-11-30,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1028,2011-12-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1029,2011-12-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1030,2011-12-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1031,2011-12-04,2011,December,Q4,2011 Q4,Winter,Sunday   ,Weekday,1.0,single headliner,Iron & Wine,Brett Dennen,1.0,2800.0,101276.0,2800.0,100.0,36.0,40.0,4.0,2002.0,9.0,"Chapin, South Carolina, United States",South,US,2288.382409,Folk,americana,34.1659795,-81.3498212
1032,2011-12-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1033,2011-12-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1034,2011-12-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1035,2011-12-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1036,2011-12-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1037,2011-12-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1038,2011-12-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1039,2011-12-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1040,2011-12-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1041,2011-12-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1042,2011-12-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1043,2011-12-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1044,2011-12-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1045,2011-12-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1046,2011-12-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1047,2011-12-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1048,2011-12-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1049,2011-12-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1050,2011-12-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1051,2011-12-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1052,2011-12-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1053,2011-12-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1054,2011-12-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1055,2011-12-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1056,2011-12-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1057,2011-12-30,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1058,2011-12-31,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1059,2012-01-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1060,2012-01-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1061,2012-01-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1062,2012-01-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1063,2012-01-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1064,2012-01-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1065,2012-01-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1066,2012-01-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1067,2012-01-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1068,2012-01-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1069,2012-01-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1070,2012-01-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1071,2012-01-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1072,2012-01-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1073,2012-01-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1074,2012-01-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1075,2012-01-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1076,2012-01-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1077,2012-01-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1078,2012-01-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1079,2012-01-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1080,2012-01-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1081,2012-01-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1082,2012-01-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1083,2012-01-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1084,2012-01-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1085,2012-01-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1086,2012-01-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1087,2012-01-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1088,2012-01-30,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1089,2012-01-31,2012,January,Q1,2012 Q1,Winter,Tuesday  ,Weekday,1.0,single headliner,Wilco,White Denim,1.0,2800.0,126000.0,2800.0,100.0,45.0,45.0,0.0,1995.0,17.0,"Chicago, Illinois, United States",Midwest,US,1851.013466,Rock,alternative rock,41.8755616,-87.6244212
1090,2012-02-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1091,2012-02-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1092,2012-02-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1093,2012-02-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1094,2012-02-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1095,2012-02-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1096,2012-02-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1097,2012-02-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1098,2012-02-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1099,2012-02-10,2012,February,Q1,2012 Q1,Winter,Friday   ,Weekend,2.0,multiple shows,Social Distortion,"Frank Turner, Sharks",2.0,2702.0,87862.5,2702.0,100.0,32.5,35.0,2.5,1983.0,29.0,"Fullerton, California, United States",West Coast,US,364.69745869999997,Punk or Metal,punk,33.8708215,-117.9294165
1100,2012-02-11,2012,February,Q1,2012 Q1,Winter,Saturday ,Weekend,2.0,multiple shows,Social Distortion,"Frank Turner, Sharks",2.0,2702.0,87862.5,2702.0,100.0,32.5,35.0,2.5,1983.0,29.0,"Fullerton, California, United States",West Coast,US,364.69745869999997,Punk or Metal,punk,33.8708215,-117.9294165
1101,2012-02-12,2012,February,Q1,2012 Q1,Winter,Sunday   ,Weekday,2.0,multiple shows,The Fresh Beat Band,No support,0.0,1662.0,47803.0,1662.0,100.0,19.5,39.5,20.0,2012.0,0.0,"Los Angeles, California",West Coast,US,343.4448205,Other,preschool,34.0536909,-118.2427666
1102,2012-02-13,2012,February,Q1,2012 Q1,Winter,Monday   ,Weekday,2.0,multiple shows,The Fresh Beat Band,No support,0.0,1662.0,47803.0,1662.0,100.0,19.5,39.5,20.0,2012.0,0.0,"Los Angeles, California",West Coast,US,343.4448205,Other,children's music,34.0536909,-118.2427666
1103,2012-02-14,2012,February,Q1,2012 Q1,Winter,Tuesday  ,Weekday,1.0,single headliner,Lenny Kravitz,Raphael Saadiq,1.0,2800.0,142313.0,2800.0,100.0,45.0,52.5,7.5,1989.0,23.0,"Manhattan, New York, New York, United States",Northeast,US,2564.783335,Rock,rock,40.7896239,-73.9598939
1104,2012-02-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1105,2012-02-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1106,2012-02-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1107,2012-02-18,2012,February,Q1,2012 Q1,Winter,Saturday ,Weekend,1.0,single headliner,Rebelution,"Pep Love, The Green",2.0,2800.0,63223.0,2800.0,100.0,22.5,25.0,2.5,2007.0,5.0,"Isla Vista, California, United States",West Coast,US,270.06019239999995,Other,calypso,34.4133801,-119.8615131
1108,2012-02-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1109,2012-02-20,2012,February,Q1,2012 Q1,Winter,Monday   ,Weekday,1.0,single headliner,The Fray,Scars On 45,1.0,2584.0,102086.0,2800.0,93.0,39.5,40.0,0.5,2005.0,7.0,"Denver, Colorado, United States",Rockies,US,941.3188841,Pop,pop,39.7392364,-104.9848623
1110,2012-02-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1111,2012-02-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1112,2012-02-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1113,2012-02-24,2012,February,Q1,2012 Q1,Winter,Friday   ,Weekend,1.0,festival,Porter Robinson,"Adventure Club, B33 Son, Pennybirdrabbit, Porter Robinson, The M Machine",5.0,2800.0,71380.0,2800.0,100.0,25.0,30.0,5.0,2014.0,0.0,"Chapel Hill, North Carolina, United States",South,US,2376.670153,Electronic,electronic,35.9131542,-79.05578
1114,2012-02-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1115,2012-02-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1116,2012-02-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1117,2012-02-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1118,2012-02-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1119,2012-03-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1120,2012-03-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1121,2012-03-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1122,2012-03-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1123,2012-03-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1124,2012-03-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1125,2012-03-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1126,2012-03-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1127,2012-03-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1128,2012-03-10,2012,March,Q1,2012 Q1,Spring,Saturday ,Weekend,1.0,single headliner,Flogging Molly,Suedehead,1.0,2800.0,84000.0,2800.0,100.0,30.0,30.0,0.0,2000.0,12.0,"Los Angeles, California, United States",West Coast,US,343.4448205,Punk or Metal,celtic punk,34.0536909,-118.2427666
1129,2012-03-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1130,2012-03-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1131,2012-03-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1132,2012-03-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1133,2012-03-15,2012,March,Q1,2012 Q1,Spring,Thursday ,Weekend,1.0,single headliner,Willie Nelson,Pegi Young,1.0,2800.0,154000.0,2800.0,100.0,55.0,55.0,0.0,1962.0,50.0,"Abbott, Texas, United States",South,US,1482.939678,Country,country,31.889930149999998,-97.08708306334233
1134,2012-03-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1135,2012-03-17,2012,March,Q1,2012 Q1,Spring,Saturday ,Weekend,1.0,single headliner,Umphrey's McGee,The Mother Hips,1.0,1956.0,49735.0,2800.0,70.0,25.0,30.0,5.0,1998.0,14.0,"South Bend, Indiana, United States",Midwest,US,1922.6896149999998,Rock,funk rock,41.6833813,-86.2500066
1136,2012-03-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1137,2012-03-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1138,2012-03-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1139,2012-03-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1140,2012-03-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1141,2012-03-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1142,2012-03-24,2012,March,Q1,2012 Q1,Spring,Saturday ,Weekend,1.0,single headliner,The Magnetic Fields,Bachelorette,1.0,2511.0,88165.0,2800.0,90.0,35.0,40.0,5.0,1991.0,21.0,"Boston, Massachusetts, United States",Northeast,US,2691.0374620000002,Indie,indie pop,42.3602534,-71.0582912
1143,2012-03-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1144,2012-03-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1145,2012-03-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1146,2012-03-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1147,2012-03-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1148,2012-03-30,2012,March,Q1,2012 Q1,Spring,Friday   ,Weekend,1.0,single headliner,Beats Antique,"Filastine, Loyd Family Players",2.0,2800.0,71015.0,2800.0,100.0,25.0,30.0,5.0,2007.0,5.0,"Oakland, California, United States",West Coast,Local,0.269993986,Electronic,electronic,37.8044557,-122.2713563
