Start Date,Num Shows,Headliner,Support,Tickets Sold,Gross USD,Gross Gate,Currency,Venue Capacity,Percentage Sold,Ticket Price Min,Ticket Price Max,Venue Name,Venue City,Venue State,Venue Country,Promoter
2015-04-21,1,"""Welcome To Night Vale""",Mary Epworth,1843.0,56928.0,56928.0,US DOLLAR,1843.0,100.0,27.5,32.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-04-23,1,Damien Rice,Marketa Irglova,1954.0,109913.0,109913.0,US DOLLAR,1954.0,100.0,49.5,59.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-04-24,1,The Polish Ambassador,Ayla Nereo,1849.0,51440.0,51440.0,US DOLLAR,2800.0,67.0,27.5,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-04-25,1,Kacey Musgraves,"Humming House, The Lone Below",2411.0,84630.0,84630.0,US DOLLAR,2800.0,87.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-04-26,1,The Moody Blues,,1511.0,109661.0,109661.0,US DOLLAR,1843.0,82.0,49.5,90.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-04-28,1,Mastodon / Clutch,Big Business,2237.0,78760.0,78760.0,US DOLLAR,2800.0,80.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-05-15,1,Lord Huron,,2800.0,70000.0,70000.0,US DOLLAR,2800.0,100.0,25.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-05-21,1,The Tallest Man On Earth,Hiss Golden Messenger,2502.0,87745.0,87745.0,US DOLLAR,2800.0,90.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-05-28,1,Jenny Lewis,Nikki Lane,2615.0,77357.0,77357.0,US DOLLAR,2800.0,94.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-05-29,1,Spoon,Sweet Spirit,2800.0,98000.0,98000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-05-30,1,Diljit Dosanjh,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-05-31,1,The Script,"Colton Avery, Mary Lambert",2800.0,91000.0,91000.0,US DOLLAR,2800.0,100.0,32.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-06-05,2,Sufjan Stevens,Helado Negro,1945.0,87547.5,175095.0,US DOLLAR,1945.0,100.0,45.0,0.0,Fox Theater,Oakland,CA,United States,
2015-06-06,2,Sufjan Stevens,Helado Negro,1945.0,87547.5,175095.0,US DOLLAR,1945.0,100.0,45.0,0.0,Fox Theater,Oakland,CA,United States,
2015-06-07,1,D'Angelo,Meg Mac,2800.0,177353.0,177353.0,US DOLLAR,2800.0,100.0,49.5,85.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-06-13,1,Ingrid Michaelson,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-06-19,2,Purity Ring,"Born Gold, Braids",2736.5,75300.0,150600.0,US DOLLAR,2800.0,98.0,27.5,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-06-20,2,Purity Ring,"Born Gold, Braids",2736.5,75300.0,150600.0,US DOLLAR,2800.0,98.0,27.5,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-06-25,1,Future Islands,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-07-11,1,Jurassic 5,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-07-23,1,Charli XCX / Bleachers,Børns,2003.0,72308.0,72308.0,US DOLLAR,2800.0,72.0,36.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-07-24,1,Alice In Chains,,2800.0,138600.0,138600.0,US DOLLAR,2800.0,100.0,49.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-08-11,1,Jason Isbell,Damien Jurado,2114.0,73990.0,73990.0,US DOLLAR,2800.0,76.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-08-15,1,Grace Potter,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-08-16,1,Diana Krall,,1568.0,162078.0,162078.0,US DOLLAR,1705.0,92.0,59.5,130.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-08-20,1,Lecrae,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-08-21,2,Jill Scott,Tish Hyman,1710.0,146704.0,293408.0,US DOLLAR,1710.0,100.0,59.5,119.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-08-22,2,Jill Scott,Tish Hyman,1710.0,146704.0,293408.0,US DOLLAR,1710.0,100.0,59.5,119.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-08-25,2,Miguel,DJ Laura,2800.0,126000.0,252000.0,US DOLLAR,2800.0,100.0,45.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-09-02,1,Brandon Flowers,Rey Pila,2388.0,89610.0,89610.0,US DOLLAR,2800.0,86.0,37.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-09-05,2,Miguel,DJ Laura,2800.0,126000.0,252000.0,US DOLLAR,2800.0,100.0,45.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-09-09,1,Social Distortion,"Drag The River, Nikki Lane",2800.0,98000.0,98000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-09-10,1,Passenger,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-09-18,1,Brandi Carlile,Baskery,2800.0,110600.0,110600.0,US DOLLAR,2800.0,100.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-09-19,1,Glass Animals,LA Priest,2800.0,82600.0,82600.0,US DOLLAR,2800.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-09-25,1,Future Islands,Operators,2800.0,82600.0,82600.0,US DOLLAR,2800.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-09-26,1,Grace Jones,DJ Omar,2800.0,197500.0,197500.0,US DOLLAR,2800.0,100.0,55.0,75.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-09-30,1,Thievery Corporation,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-10-02,1,Hans Raj Hans,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-10-03,1,Tove Lo,Erik Hassle,2800.0,78400.0,78400.0,US DOLLAR,2800.0,100.0,28.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-10-04,1,Kinky,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-10-07,1,Garbage,Torres,2800.0,126000.0,126000.0,US DOLLAR,2800.0,100.0,45.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-10-09,1,Jamie xx,,2800.0,70000.0,70000.0,US DOLLAR,2800.0,100.0,25.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-10-10,1,Big Gigantic,"Insightful, The Floozies",1814.0,47660.0,47660.0,US DOLLAR,2800.0,65.0,26.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-10-15,1,FFS,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-10-16,1,Andrew McMahon in the Wilderness / New Politics,"Lolo, The Griswolds",1343.0,39734.0,39734.0,US DOLLAR,2800.0,48.0,26.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-10-17,2,Twenty One Pilots,"Echosmith, Finish Ticket",2800.0,82600.0,165200.0,US DOLLAR,2800.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-10-18,2,Twenty One Pilots,"Echosmith, Finish Ticket",2800.0,82600.0,165200.0,US DOLLAR,2800.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-10-20,1,Marina And The Diamonds,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-10-21,1,Marina And The Diamonds,Christine And The Queens,2800.0,98000.0,98000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-10-22,1,Allen Stone,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-10-23,1,MS MR,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-10-24,1,The Neighbourhood,"Bad Suns, Hunny",2800.0,98000.0,98000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-10-26,1,Mac DeMarco,"Alex Calder, The Courtneys",2800.0,70000.0,70000.0,US DOLLAR,2800.0,100.0,25.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-10-29,1,Hot Chip,Slaptop,2681.0,100595.0,100595.0,US DOLLAR,2800.0,96.0,37.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-10-30,1,Korn,"Islander , Suicide Silence",2800.0,138705.0,138705.0,US DOLLAR,2800.0,100.0,49.5,55.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-10-31,1,Greensky Bluegrass,Tumbleweed Wanderers,1596.0,44250.0,44250.0,US DOLLAR,2800.0,57.0,27.5,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-11-06,2,Trey Anastasio,,2574.0,109562.5,219125.0,US DOLLAR,2800.0,92.0,42.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-11-07,2,Trey Anastasio,,2574.0,109562.5,219125.0,US DOLLAR,2800.0,92.0,42.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-11-10,1,Kendrick Lamar,Jay Rock,2800.0,138600.0,138600.0,US DOLLAR,2800.0,100.0,49.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-11-12,1,Raheem DeVaughn / Leela James,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-11-14,1,Cherub,"Hippie Sabotage, Shooka",2261.0,56955.0,56955.0,US DOLLAR,2800.0,81.0,25.0,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-11-15,1,City and Colour,Hurray For The Riff Raff,2648.0,92880.0,92880.0,US DOLLAR,2800.0,95.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-11-18,1,Sturgill Simpson,Billy Wayne Davis,2800.0,82600.0,82600.0,US DOLLAR,2800.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-11-20,1,Café Tacvba / Zoé,,2800.0,172313.0,172313.0,US DOLLAR,2800.0,100.0,49.5,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-11-21,1,Chance The Rapper,"DRAM, Metro Boomin, Towkio",2800.0,110600.0,110600.0,US DOLLAR,2800.0,100.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-11-25,1,Refused,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-11-27,1,Jackie Greene,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-11-28,1,The Chainsmokers,Cheat Codes,2800.0,98000.0,98000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-12-06,1,Gary Clark Jr.,"Greg Holden, Houndmouth",2288.0,119900.0,119900.0,US DOLLAR,2800.0,82.0,40.0,55.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-12-08,1,Puscifer,,1907.0,115827.0,115827.0,US DOLLAR,1907.0,100.0,59.5,79.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-12-12,1,Joe Russo,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-12-12,1,Joe Russo's Almost Dead,,2187.0,77465.0,77465.0,US DOLLAR,2800.0,79.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-12-17,1,The 1975,Swim Deep,2800.0,84000.0,84000.0,US DOLLAR,2800.0,100.0,30.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-12-19,2,Kehlani,"Ambre, Bryson Tiller, Marteen, Noodles",2800.0,77000.0,154000.0,US DOLLAR,2800.0,100.0,27.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-12-20,2,Kehlani,"Ambre, Bryson Tiller, Marteen, Noodles",2800.0,77000.0,154000.0,US DOLLAR,2800.0,100.0,27.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-12-31,1,Primus,,2800.0,172313.0,172313.0,US DOLLAR,2800.0,100.0,49.5,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2016-01-14,1,Chase Rice,The Cadillac Three,1527.0,53368.0,53368.0,US DOLLAR,2800.0,55.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2016-01-18,3,Van Morrison,Shana Morrison,1958.0,312414.3333333333,937243.0,US DOLLAR,1958.0,100.0,89.5,249.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
